0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,6,9,13,13,14,14,19,28,68,68,77,82,92,106,176,215,246,246,254,262,262,263,289,339,376,399,400,463,516,561,595,608,646,708,754,781,825,832,857,1086,1177,1297,1366,1392,1421,1536,1644,1739,1821,1919,1919,1930,2033,2367,2537,2786,2786,3004,3138,3483,3796,4060,4251,4599,4599,4774,5472,5630,5630,6463,7402,7402,8051,8233,9149,9282,9433,9449,9449,10888,11027,11568,13234,13544,13789,14171,14214,15212,15690,15889,16039,19206,19290,19957,20075,21844,22738,23806,24253,24301,29784,30352,31964,32962,33487,34322,34645,35056,35897,36587,37137,38342,38704,39421,39908,40455,40767,41096,41424,43573,43766,44083,44340,45313,46187,46814,47061,47061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,5,6,10,14,14,17,18,21,29,32,34,35,36,41,55,79,85,101,111,136,152,165,195,205,236,245,263,301,345,386,447,499,543,633,698,814,926,1034,1169,1219,1361,1493,1657,1849,2031,2156,2341,2525,2777,3045,3361,3739,4063,4347,4786,5300,5838,6238,6882,7508,7823,8016,8919,10209,11132,12011,12862,13162,13695,14859,16018,17579,18579,19787,20310,20951,22452,24032,25370,26556,27454,28013,28668,30128,31712,33382,35098,36526,36789,37258,39004,39917,40829,42837,44247,44684,45062,46962,48180,49541,50770,52311,52733,53151,54807,56349,57619,59123,60426,60789,61113,62467,63944,65428,66352,66976,67387,67685,68844,70972,73104,74550,75723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,8,8,18,19,28,31,33,37,42,42,46,48,57,68,73,78,87,95,106,136,176,201,223,352,401,555,684,816,960,1154,1284,1484,1683,2006,2193,2459,2690,2908,3298,3605,3999,4507,4898,5358,5724,6194,6876,7334,8145,8643,8863,9325,9881,10824,11587,12470,13275,13768,14309,14901,15588,16209,18488,19452,20094,21242,22560,23911,25760,26786,27759,28366,28854,29919,30713,32255,33427,34450,34900,35508,36463,37507,38511,39361,40242,40705,41010,41935,42994,43872,44671,45261,45507,46427,47446,48626,49720,51118,52113,52494,52831,54022,55136,55804,57089,58107,58476,58858,59705,61119,62362,63457,65129,65642,66151,67604,68767,70100,71370,72470,72901,73576,74960,76091,77423,78509,79452,80115,80441,81382,83240,85042,86752
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4,6,7,7,8,10,11,11,12,14,17,17,18,18,18,23,23,28,31,34,37,37,45,48,48,58,72,83,89,110,132,159,171,210,243,324,413,501,560,643,777,957,1045,1226,1372,1441,1538,1606,1703,1867,2033,2172,2258,2343,2580,2761,2972,3212,3593,3816,4031,4319,4437,4916,5302,5630,6214,6682,7058,7580,8056,8619,9223,10288,10837,11559,12407,13097,13939,14818,15707,16340,17193,18176,19200,20031,20887,22199,22962,23632,24867,25633,26906,27698,28657,29395,30248,31230,32065,32864,33521,34312,35117,35962,36819,37328,38404,39255,39935,40569,41524,42322,43191,43959,44633,45330,46296,47005,47864,48734,49253,49583,50079,50307,50951,51680,52529,53713,54730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,6,6,7,10,10,10,15,16,16,16,16,16,18,19,22,24,27,32,32,32,36,39,40,42,44,44,45,46,48,53,58,71,86,92,117,118,135,145,154,175,211,280,337,453,517,601,730,772,898,998,1214,1438,1588,1771,1800,2032,2268,2494,2868,3135,3343,3566,3967,4277,4734,4922,5131,5314,5448,5735,5912,6156,6462,6805,6999,7233,7555,7989,8200,8577,8972,9290,9727,10126,10615,11056,11534,12866,13968,15675,16310,16807,17338,17808,18449,18985,19384,19883,20353,21081,21908,23319,24421,24817,25411,26612,26612,28186,29761,30217,30718,31640,32490,33416,34713,36046,37631,38221,39167,40139,41226,41888,43072,45243,46059,47110,48140,49397,51132,52264
0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,7,7,9,10,14,27,31,34,41,55,63,79,91,108,123,127,156,176,217,246,267,290,336,401,437,462,515,568,616,640,674,723,776,884,967,1064,1200,1249,1377,1504,1645,1845,1979,2116,2248,2356,2564,2676,2867,3140,3315,3566,3734,4040,4301,4528,4819,5175,5559,5808,6205,6549,6956,8130,8316,8444,8882,11014,11198,11942,12558,13001,13900,14205,14567,15070,15963,16917,17626,18392,18898,21430,22451,23463,26419,27396,28250,28715,30481,32685,33891,34665,35788,36402,37621,39207,40927,41578,43923,45305,46280,47087,49085,51932,54292,56422,65244,68495,69467,73307,76485,79349,82314,85485,87048,88279,91954,95536,98319,101186,104188,105763,106891,110029,112993,116373,118657,120238,122169,123292,126844,133245,138358,142767,146399
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4,4,6,14,19,29,38,55,83,128,130,133,153,189,205,231,261,275,314,370,397,430,498,525,559,614,655,698,750,806,815,884,903,958,1021,1077,1154,1189,1230,1283,1308,1419,1481,1548,1586,1649,1758,1827,1935,2023,2118,2347,2452,2605,2770,2943,3123,3237,3320,3435,3733,3950,4196,4474,4611,4695,4977,5286,5596,5995,6338,6668,6962,7516,8011,8686,9232,9630,10464,10670,10939,12010,13034,13995,14939,15703,15883,16102,17501,18448,20106,20614,21381,21728,22024,23347,24906,26052,27305,27641,28918,29897,31343,32769,38891,40966,42741,43864,45001,47584,50707,53351,55958,58283,59626,60897,64035,66864,70086,73813,75851,76822,78643,82010,84470,87271,90875,92972,94132,95566,98741,102568,106812,110093
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,13,16,26,26,33,40,40,48,54,61,72,85,97,120,139,153,166,194,209,227,273,300,349,383,430,463,557,734,935,952,1099,1195,1212,1313,1351,1453,1665,1711,1819,1944,2164,2538,2688,2913,3104,3208,3351,3540,3714,3988,4242,4412,4599,4819,5087,5401,5813,6198,6595,6744,7157,7693,8495,8878,9520,9918,10007,10365,10889,11484,12203,12903,13437,13690,14285,15151,16121,16894,18109,18950,19619,20659,21964,23391,24428,25502,26011,26469,27652,29030,30507,31772,33232,34238,34866,36147,36827,38483,40406,41652,41652,43683,45097,46893,48821,50242,51689,52824,53393,54547,56703,58841,60009,61361,62393,62873,63881,65213,66352,68118,69463,70131,70609,71703,72605,73755,74610,75854,76598
0,0,0,0,0,0,0,0,0,1,2,2,3,3,8,13,16,16,22,24,31,33,63,66,109,119,186,233,305,370,421,493,558,600,657,708,832,992,1074,1246,1394,1461,1688,1938,2216,2464,2607,2855,3231,3410,3743,3944,4349,4543,4765,4899,5306,5552,6172,6282,6828,7111,7944,8504,8869,9453,10166,10546,11139,11721,12391,13295,14156,15741,16929,17062,17939,18486,18728,19467,19987,21601,22238,26665,27805,30372,32089,33589,34533,37912,39298,40024,42398,44886,47953,52420,53388,54530,56732,59240,60932,63066,64533,67756,69499,72979,74373,75775,77784,78836,79572,80946,83343,86963,87317,93378,95537,96133,97572,100869,103493,105897,108497,108803,111298,111883,112611,115278,116823,118956,120440,121292,121879,124086,126329,128324,129443,129675,129684,132044,132822,134449,134573,135230,135230,138524,141005,145121,148623,151549,154879,156293
1,1,1,2,2,2,2,2,3,6,10,13,16,16,19,30,46,56,65,136,152,164,241,286,396,459,631,745,810,862,1053,1223,1406,1451,1517,2339,2981,3506,4048,4466,4620,4866,5682,6708,7480,8216,8419,8755,8895,9371,11043,11568,12841,13894,14267,14580,15385,15914,16740,17826,20004,20715,21696,24041,26158,28698,30374,31174,31772,32187,34053,37853,39928,41830,44411,45444,46131,47719,51097,54286,58378,61183,62345,63066,65995,69859,73739,76871,80558,82161,83625,86017,89483,95865,101556,107142,109698,111296,118295,123483,129200,134565,140549,143073,144593,150138,156316,162520,167900,172875,178202,181460,190285,191517,192628,211658,215793,219185,221973,229475,238822,248587,258508,265581,271737,275145,281380,289935,302179,310702,312530,320179,323070,332708,341365,349715,359110,366890,371997,374607,386607,393176,402048,407415,412027,415049,416434,422669,439446,452007,463218,479481
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,12,15,24,37,44,54,60,70,97,106,125,137,152,160,185,229,258,307,401,445,466,511,550,621,655,688,750,768,803,816,845,887,960,1002,1022,1039,1077,1096,1133,1155,1171,1201,1286,1364,1423,1464,1510,1533,1581,1608,1647,1678,1734,1809,1859,1873,1930,2023,2091,2167,2272,2316,2390,2519,2656,2855,2985,3147,3260,3384,3567,3768,4041,4300,4538,4752,4900,5235,5567,5895,6434,6693,6987,7121,7410,7934,8569,8818,9353,9706,9839,10690,11225,12059,12932,13821,14501,15124,15853,16963,17822,18672,19819,20742,21326,22877,24225,26304,28167,30571,31460,32770,34309,35715,37424,39512,40797,42537,43582,45363,47124,49405,51321,53553,54629,55909,57538,59927,62004,64259,65593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,7,14,21,40,57,68,86,109,122,149,163,184,197,219,235,247,281,301,356,379,417,457,501,693,717,732,776,826,853,884,926,962,975,1025,1063,1091,1115,1170,1209,1235,1337,1476,1995,2085,2394,2104,2346,2519,2623,2795,2917,3082,3205,3372,3429,3529,3733,3828,4332,4562,4678,4776,5175,5413,5499,5610,6458,6607,6696,6875,7016,7372,8000,8530,8780,9037,9498,9660,10034,10533,10846,11285,11565,11742,12192,12594,12953,13165,13296,13360,13960,14402,15015,15573,16332,17108,17582,17937,19244,20921,21951,22947,23808,24364,25056,26354,27279,28575,30261,31931,32969,33822,35343,36810,38408,40106,42026,43031,43815,46050,47976,49781,51549,52531,53336,54414,56475,59556,62282,65017,67333
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,6,6,8,10,19,31,43,69,77,96,112,162,190,197,200,230,254,305,316,386,410,418,468,501,555,581,636,640,653,664,685,720,762,792,831,854,869,904,918,970,1039,1096,1166,1208,1256,1350,1420,1529,1619,1666,1690,1768,2019,2100,2182,2493,2542,2576,2808,2917,2997,3101,3695,3734,3735,3750,3798,4973,5473,5918,6336,6470,6559,6785,7048,8234,8843,9242,9332,9496,9919,10398,11010,11583,12037,12135,12250,12802,13619,14168,14384,14627,14661,15438,16471,17128,17822,18587,19138,19348,19710,20864,22009,23060,24114,25000,25243,25659,26941,28171,29195,30371,31619,31955,32401,33800,35557,36434,37490,38720,39240,39656,40993,42239,45344,46710,46847,47113,47449,49840,53073,54841,57007,59118
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,7,9,12,16,21,21,24,24,25,28,31,36,44,48,51,53,60,62,65,66,80,85,89,97,100,101,113,115,121,131,143,161,168,171,173,175,186,213,217,234,238,240,249,255,261,266,272,274,283,288,311,326,346,362,385,405,430,452,479,508,570,613,642,693,746,805,858,1023,1100,1186,1262,1356,1418,1489,1568,1646,1802,1925,1997,2132,2253,2324,2455,2597,2853,3001,3235,3433,3551,3785,4164,4274,4666,4990,5237,5391,5784,6201,6523,6913,7307,7527,7676,7965,8676,9062,9388,9910,10089,10253,10687,11063,11671,12261,12969,13197,13461,13934,14631,15330,15805,16006,16403,16637,17386,18889,19671,20303,21015,21015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,7,9,11,11,13,16,18,25,28,41,44,60,60,76,78,90,108,112,121,123,134,138,151,156,162,171,174,181,181,205,221,241,247,250,257,263,292,302,320,333,337,344,366,385,419,464,502,519,545,604,673,734,792,857,901,941,1005,1090,1187,1271,1363,1464,1594,1744,1909,2085,2262,2413,2485,2636,2817,3029,3388,3593,3788,4033,4243,4504,4762,5092,5390,5739,6108,6390,6877,7361,8166,8725,9262,9776,10270,11017,11571,12601,13406,14128,14687,15328,16304,17401,18356,19540,20333,21081,22078,23506,24804,26396,27636,27636,28791,29279,29279,30536,31717,32971,32766,34604,35673,37429,38931,41016,42586,43253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,9,10,12,15,18,20,21,23,29,35,39,49,56,58,61,65,73,73,88,103,115,119,133,159,179,191,209,229,233,284,304,318,335,378,393,403,421,438,453,486,506,573,616,661,705,781,808,825,850,861,922,1024,1027,1053,1069,1093,1100,1115,1225,1460,1605,1652,1692,1781,1880,2049,2155,2344,2435,2488,2515,2706,2906,3101,3521,3609,3726,4017,4486,4701,5102,5605,5770,5857,6302,6936,7380,7774,7926,7941,7960,10441,11836,12776,13665,14540,15450,15904,17085,18014,19280,20377,21441,21865,22165,23379,24910,26145,26318,27502,28526,28526,30187,32001,33367,34627,35706,36273,36556,37333,38299,39474,40544,40718,40795,40782,41433,45254,48682,51423,54154,55567
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,8,14,19,22,34,42,87,108,117,138,161,195,201,241,260,298,312,333,370,400,419,456,468,485,503,509,527,556,592,618,641,651,688,727,756,796,860,875,913,959,968,1012,1020,1125,1189,1230,1313,1423,1546,1605,1720,1793,1837,2046,2258,2442,2576,2682,2799,2979,3192,3416,3787,4140,4368,4619,4853,5271,5542,5948,6251,6638,6930,7210,7761,8300,8722,9474,9780,10510,11256,12020,12923,14208,15850,16623,16948,18090,19433,20507,21396,21959,22871,23684,25380,27140,28521,30902,32238,33227,34148,35368,37254,38871,41326,42766,44905,47071,49218,50676,52281,53996,55760,57854,60383,62694,64314,65677,67297,68406,70712,72284,73654,75379,77621,79400,81163,82412,84287,86076,87801,90023,92414,94187
